productId,productName,category,retailer,region,regionName,currency,condition,price,inStock,quantity,url,fetchedAt
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3059,true,,https://www.apple.com/shop/product/fgec4ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,3819,true,,https://www.apple.com/shop/product/g1mw3ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,3479,true,,https://www.apple.com/shop/product/fgdq4ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m4-pro,Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,2719,true,,https://www.apple.com/shop/product/fx2y3ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,4079,true,,https://www.apple.com/shop/product/g1mm4ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,5949,true,,https://www.apple.com/shop/product/g1n2ell/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-pro,Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 12‑Core CPU and 16‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,1779,true,,https://www.apple.com/shop/product/fx2h3ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-12‑Core-CPU-and-16‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,6929,true,,https://www.apple.com/shop/product/g1n28ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,US,United States,USD,refurbished,4719,true,,https://www.apple.com/shop/product/g1my4ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 14-inch MacBook Pro Apple M5 chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,1829,true,,https://www.apple.com/shop/product/g1kj2ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-chip-with-10‑Core-CPU-and-10‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,3869,true,,https://www.apple.com/shop/product/g1n10ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,4249,true,,https://www.apple.com/shop/product/fge94ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,3609,true,,https://www.apple.com/shop/product/g1n05ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-max,Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 16‑Core CPU and 40‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,5439,true,,https://www.apple.com/shop/product/g1fs7ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-16‑Core-CPU-and-40‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m4-max,"Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 16‑Core CPU and 40‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,5479,true,,https://www.apple.com/shop/product/g1fwhll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-16‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,3479,true,,https://www.apple.com/shop/product/g1mw1ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m4-max,Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 14‑Core CPU and 32‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3229,true,,https://www.apple.com/shop/product/fx303ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-14‑Core-CPU-and-32‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-max,"Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 14‑Core CPU and 32‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,3359,true,,https://www.apple.com/shop/product/g1fv3ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-14‑Core-CPU-and-32‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,5439,true,,https://www.apple.com/shop/product/g1n2cll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,US,United States,USD,refurbished,5229,true,,https://www.apple.com/shop/product/g1my2ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m4-pro,Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,2459,true,,https://www.apple.com/shop/product/g1ft0ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Pro chip with 15‑Core CPU and 16‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,2119,true,,https://www.apple.com/shop/product/fgdn4ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Pro-chip-with-15‑Core-CPU-and-16‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m4-max,Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 14‑Core CPU and 32‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,3229,true,,https://www.apple.com/shop/product/fx2v3ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-14‑Core-CPU-and-32‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3819,true,,https://www.apple.com/shop/product/g1n03ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3989,true,,https://www.apple.com/shop/product/g1mnell/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,8239,true,,https://www.apple.com/shop/product/g1mn8ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-pro,Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 12‑Core CPU and 16‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,1779,true,,https://www.apple.com/shop/product/fx2e3ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-12‑Core-CPU-and-16‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 14-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,2849,true,,https://www.apple.com/shop/product/g1mm0ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-pro,"Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,3269,true,,https://www.apple.com/shop/product/g1ff9ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,3059,true,,https://www.apple.com/shop/product/fge64ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,6799,true,,https://www.apple.com/shop/product/g1n2all/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 14-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,2419,true,,https://www.apple.com/shop/product/g1ml5ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3479,true,,https://www.apple.com/shop/product/fgdu4ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,4719,true,,https://www.apple.com/shop/product/g1n24ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-pro,"Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,3529,true,,https://www.apple.com/shop/product/g1fucll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,US,United States,USD,refurbished,4379,true,,https://www.apple.com/shop/product/g1my0ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3479,true,,https://www.apple.com/shop/product/g1n01ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,6029,true,,https://www.apple.com/shop/product/g1mncll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,6539,true,,https://www.apple.com/shop/product/g1mn6ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m4-max,Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,5439,true,,https://www.apple.com/shop/product/g1fw7ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-16‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 chip with 10‑Core CPU and 10‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,1699,true,,https://www.apple.com/shop/product/fde14ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-chip-with-10‑Core-CPU-and-10‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 chip with 10‑Core CPU and 10‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3309,true,,https://www.apple.com/shop/product/g1kk4ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-chip-with-10‑Core-CPU-and-10‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,US,United States,USD,refurbished,5229,true,,https://www.apple.com/shop/product/g1n22ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,2969,true,,https://www.apple.com/shop/product/g1mv1ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Silver,apple,apple-refurbished,US,United States,USD,refurbished,8239,true,,https://www.apple.com/shop/product/g1mk8ll/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Silver,2026-07-16T14:33:43.050Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU - Space Black,apple,apple-refurbished,US,United States,USD,refurbished,3739,true,,https://www.apple.com/shop/product/fged4ll/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Space-Black,2026-07-16T14:33:43.050Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3529,true,,https://www.apple.com/uk/shop/product/g1mw7b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m3-max,Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3699,true,,https://www.apple.com/uk/shop/product/fuw63b/a/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-16‑core-cpu-and-40‑core-gpu-space-black,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,8629,true,,https://www.apple.com/uk/shop/product/g1n29b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3399,true,,https://www.apple.com/uk/shop/product/g1n02b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3869,true,,https://www.apple.com/uk/shop/product/g1n10b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,5949,true,,https://www.apple.com/uk/shop/product/g1n2eb/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Silver,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3399,true,,https://www.apple.com/uk/shop/product/g1mw2b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,4249,true,,https://www.apple.com/uk/shop/product/fgee4b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Space Black",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,4719,true,,https://www.apple.com/uk/shop/product/g1n24b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3869,true,,https://www.apple.com/uk/shop/product/g1mx0b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3949,true,,https://www.apple.com/uk/shop/product/g1mw8b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3819,true,,https://www.apple.com/uk/shop/product/g1n03b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Silver,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,5949,true,,https://www.apple.com/uk/shop/product/g1myeb/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m4-max,Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 16‑Core CPU and 40‑Core GPU – Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3739,true,,https://www.apple.com/uk/shop/product/fx313b/a/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-16‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 14-inch MacBook Pro Apple M5 chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3439,true,,https://www.apple.com/uk/shop/product/g1knab/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-chip-with-10‑Core-CPU-and-10‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m5,"Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU, Nano-texture display - Silver",apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,4719,true,,https://www.apple.com/uk/shop/product/g1my4b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Nano-texture-display-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m3-max,Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 16‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,5819,true,,https://www.apple.com/uk/shop/product/g1cm8b/a/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-16‑core-cpu-and-40‑core-gpu-space-black,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 40‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,6799,true,,https://www.apple.com/uk/shop/product/g1n2fb/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-40‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m4-max,Refurbished 14-inch MacBook Pro Apple M4 Max Chip with 14‑Core CPU and 32‑Core GPU – Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,2969,true,,https://www.apple.com/uk/shop/product/fx2k3b/a/Refurbished-14-inch-MacBook-Pro-Apple-M4-Max-Chip-with-14‑Core-CPU-and-32‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 16-inch MacBook Pro Apple M5 Pro chip with 18‑Core CPU and 20‑Core GPU - Silver,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3059,true,,https://www.apple.com/uk/shop/product/fge64b/a/Refurbished-16-inch-MacBook-Pro-Apple-M5-Pro-chip-with-18‑Core-CPU-and-20‑Core-GPU-Silver,2026-07-16T14:33:43.056Z
macbook-pro-m5,Refurbished 14-inch MacBook Pro Apple M5 Max chip with 18‑Core CPU and 32‑Core GPU - Space Black,apple,apple-refurbished,GB,United Kingdom,GBP,refurbished,3479,true,,https://www.apple.com/uk/shop/product/fgdu4b/a/Refurbished-14-inch-MacBook-Pro-Apple-M5-Max-chip-with-18‑Core-CPU-and-32‑Core-GPU-Space-Black,2026-07-16T14:33:43.056Z
